--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
120,Ronald Murray,SG,25,SEA,4,0,62,3.5,16.6,.211,0.0,1.7,.000,3.5,14.8,.235,3.5,6.1,.571,1.7,3.5,5.2,4.4,0.0,1.7,1.7,7.0,10.5,,74,117,murraro01
121,Dikembe Mutombo*,C,38,HOU,7,0,101,3.3,6.0,.545,0.0,0.0,,3.3,6.0,.545,5.4,7.1,.769,6.0,13.1,19.0,1.1,1.1,3.8,3.8,8.2,12.0,,113,108,mutomdi01
122,Eduardo Nájera,PF,28,DEN,2,0,13,0.0,8.1,.000,0.0,0.0,,0.0,8.1,.000,0.0,0.0,,4.1,4.1,8.1,4.1,0.0,0.0,4.1,4.1,0.0,,34,115,najered01
123,Steve Nash*,PG,30,PHO,15,15,610,11.7,22.5,.520,1.8,4.5,.389,10.0,18.0,.553,4.8,5.2,.919,0.8,5.3,6.0,14.2,1.2,0.3,5.9,3.0,29.9,,119,116,nashst01
124,Rasho Nesterović,C,28,SAS,15,0,114,2.4,5.8,.417,0.0,0.0,,2.4,5.8,.417,0.0,1.0,.000,5.3,7.2,12.5,1.0,0.5,2.4,1.9,7.7,4.8,,93,105,nestera01
125,Andrés Nocioni,SF,25,CHI,6,6,202,6.7,16.5,.403,1.5,4.2,.353,5.2,12.3,.420,4.2,5.7,.739,2.0,10.1,12.1,3.4,0.2,1.5,2.7,4.9,19.0,,102,107,nocioan01
126,Moochie Norris,PG,31,HOU,2,0,7,0.0,7.9,.000,0.0,0.0,,0.0,7.9,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,125,norrimo01
127,Dirk Nowitzki*,PF,26,DAL,13,13,551,9.7,24.2,.402,0.9,2.8,.333,8.8,21.4,.412,8.7,10.5,.829,2.4,10.0,12.4,4.1,1.7,2.0,3.1,4.0,29.1,,109,111,nowitdi01
128,Jermaine O'Neal,PF,26,IND,13,13,476,9.1,25.0,.365,0.0,0.4,.000,9.1,24.6,.370,6.4,8.5,.750,2.5,9.8,12.3,3.4,0.8,4.0,4.3,5.7,24.6,,86,99,onealje01
129,Shaquille O'Neal*,C,32,MIA,13,13,431,12.5,22.4,.558,0.0,0.0,,12.5,22.4,.558,6.2,13.1,.472,2.3,10.2,12.6,3.1,0.6,2.3,5.2,6.4,31.1,,99,101,onealsh01
130,Greg Ostertag,C,31,SAC,2,0,26,6.1,6.1,1.000,0.0,0.0,,6.1,6.1,1.000,0.0,0.0,,8.2,10.2,18.4,0.0,2.0,4.1,4.1,8.2,12.2,,124,110,ostergr01
131,Bo Outlaw,PF,33,PHO,1,0,2,0.0,25.5,.000,0.0,0.0,,0.0,25.5,.000,0.0,0.0,,0.0,0.0,0.0,25.5,25.5,0.0,0.0,0.0,0.0,,59,68,outlabo01
132,Scott Padgett,PF,28,HOU,7,4,109,4.5,12.1,.375,2.5,6.1,.417,2.0,6.1,.333,1.0,1.0,1.000,4.5,5.0,9.6,2.0,1.5,1.0,1.5,9.1,12.6,,113,116,padgesc01
133,Jannero Pargo,PG,25,CHI,5,0,76,11.8,33.4,.353,8.5,21.0,.406,3.3,12.4,.263,2.0,3.3,.600,0.7,2.6,3.3,6.5,2.0,0.0,5.2,9.2,34.1,,95,110,pargoja01
134,Tony Parker*,PG,22,SAS,23,23,858,10.6,23.5,.454,0.6,3.1,.188,10.1,20.4,.494,3.5,5.6,.632,0.8,3.4,4.2,6.4,1.1,0.1,4.5,4.4,25.4,,98,109,parketo01
135,Gary Payton*,PG,36,BOS,7,7,239,7.7,17.3,.446,0.2,3.3,.071,7.5,14.0,.533,1.2,1.4,.833,1.9,4.9,6.8,7.5,1.4,0.2,2.6,2.3,16.8,,102,106,paytoga01
136,Anthony Peeler,SG,35,WAS,7,0,43,1.2,10.6,.111,0.0,3.5,.000,1.2,7.0,.167,2.3,2.3,1.000,0.0,8.2,8.2,3.5,1.2,0.0,3.5,4.7,4.7,,47,109,peelean01
137,Kendrick Perkins,C,20,BOS,6,0,28,8.0,10.0,.800,0.0,0.0,,8.0,10.0,.800,2.0,6.0,.333,6.0,6.0,12.0,0.0,0.0,6.0,6.0,14.0,18.0,,97,101,perkike01
138,Wesley Person,SF,33,DEN,4,0,54,5.9,13.7,.429,2.9,7.8,.375,2.9,5.9,.500,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,14.7,,105,116,persowe01
139,Eric Piatkowski,SG,34,CHI,5,0,66,4.5,14.3,.316,3.8,9.8,.385,0.8,4.5,.167,4.5,5.3,.857,0.8,6.0,6.8,2.3,3.0,0.8,0.8,2.3,17.3,,116,106,piatker01
140,Paul Pierce*,SF,27,BOS,7,7,277,9.5,18.8,.505,1.4,5.4,.259,8.1,13.3,.606,11.9,13.7,.868,1.4,9.5,10.9,6.5,2.6,2.0,3.8,3.6,32.3,,126,97,piercpa01
141,Zoran Planinić,PG,22,NJN,3,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,121,planizo01
142,Scot Pollard,C,29,IND,9,0,67,5.0,12.6,.400,0.0,0.0,,5.0,12.6,.400,0.8,1.7,.500,3.4,5.9,9.2,0.8,0.8,0.0,3.4,7.6,10.9,,76,105,pollasc01
143,James Posey,SF,28,MEM,4,0,100,5.8,13.1,.440,3.7,7.9,.467,2.1,5.2,.400,5.2,6.8,.769,0.5,6.3,6.8,2.1,1.0,0.5,2.6,7.3,20.4,,116,125,poseyja01
144,Vitaly Potapenko,C,29,SEA,5,0,37,7.3,14.6,.500,0.0,0.0,,7.3,14.6,.500,0.0,0.0,,4.4,5.8,10.2,0.0,0.0,0.0,0.0,11.7,14.6,,121,117,potapvi01
145,Tayshaun Prince,SF,24,DET,25,25,1023,7.3,16.9,.433,1.2,3.3,.367,6.1,13.6,.449,2.6,3.3,.800,3.1,5.6,8.7,4.6,1.4,0.5,2.0,2.7,18.5,,109,102,princta01
146,Laron Profit,SF,27,WAS,3,0,5,0.0,20.2,.000,0.0,0.0,,0.0,20.2,.000,0.0,0.0,,0.0,10.1,10.1,10.1,0.0,0.0,0.0,0.0,0.0,,29,111,profila01
147,Vladimir Radmanović,PF,24,SEA,6,0,122,5.8,15.5,.371,2.2,9.3,.238,3.5,6.2,.571,0.4,0.9,.500,0.4,7.5,8.0,1.3,1.8,1.3,2.7,4.0,14.2,,87,111,radmavl01
148,Justin Reed,SF,23,BOS,6,0,22,5.1,15.2,.333,0.0,5.1,.000,5.1,10.2,.500,7.6,10.2,.750,0.0,2.5,2.5,0.0,0.0,0.0,5.1,5.1,17.8,,76,111,reedju01
149,Jared Reiner,C,22,CHI,3,0,7,0.0,7.1,.000,0.0,0.0,,0.0,7.1,.000,0.0,0.0,,14.2,7.1,21.3,0.0,0.0,0.0,7.1,21.3,0.0,,52,110,reineja01
150,Quentin Richardson,SG,24,PHO,15,15,564,5.6,13.9,.403,2.9,7.4,.390,2.7,6.5,.417,2.1,3.3,.639,2.2,4.8,7.0,2.3,1.7,0.3,1.4,4.8,16.2,,114,115,richaqu01
151,Luke Ridnour,PG,23,SEA,11,11,378,6.0,15.3,.393,0.6,2.4,.235,5.4,12.9,.422,2.7,2.9,.950,1.4,3.7,5.2,6.7,1.9,1.1,2.6,3.3,15.3,,104,114,ridnolu01
152,Clifford Robinson,PF,38,NJN,4,0,71,8.1,20.0,.407,3.0,10.4,.286,5.2,9.6,.538,1.5,1.5,1.000,1.5,5.9,7.4,3.7,2.2,0.7,0.0,14.8,20.7,,113,111,robincl02
153,Glenn Robinson,SF,32,SAS,13,0,113,7.8,21.9,.356,1.5,4.9,.300,6.3,17.0,.371,7.3,8.3,.882,1.0,9.2,10.2,0.5,1.5,3.4,2.9,9.7,24.3,,97,101,robingl01
154,Rodney Rogers,PF,33,PHI,4,0,49,6.7,14.5,.462,3.3,8.9,.375,3.3,5.6,.600,5.6,7.8,.714,0.0,4.5,4.5,1.1,0.0,2.2,1.1,4.5,22.3,,121,114,rogerro01
155,Michael Ruffin,C,28,WAS,9,0,156,2.3,3.2,.700,0.0,0.0,,2.3,3.2,.700,2.9,5.2,.563,4.9,7.1,12.0,2.9,1.0,1.0,1.3,10.7,7.4,,136,109,ruffimi01
156,Bryon Russell,SF,34,DEN,3,0,9,0.0,5.9,.000,0.0,5.9,.000,0.0,0.0,,17.6,17.6,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,,149,118,russebr01
157,John Salmons,SG,25,PHI,2,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.0,,219,120,salmojo01
158,Brian Scalabrine,PF,26,NJN,4,3,61,1.7,9.5,.182,0.9,3.4,.250,0.9,6.0,.143,3.4,3.4,1.000,1.7,4.3,6.0,1.7,0.9,1.7,3.4,5.2,7.7,,69,114,scalabr01
159,Brian Skinner,C,28,SAC,4,1,47,4.5,9.0,.500,0.0,0.0,,4.5,9.0,.500,0.0,0.0,,6.8,5.6,12.4,2.3,2.3,4.5,5.6,5.6,9.0,,84,113,skinnbr01
160,Jabari Smith,PF,27,NJN,3,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.0,,,118,smithja01
161,Steve Smith,SG,35,MIA,3,0,8,0.0,13.3,.000,0.0,0.0,,0.0,13.3,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,112,smithst01
162,Darius Songaila,PF,26,SAC,5,0,75,5.7,13.4,.421,0.0,0.0,,5.7,13.4,.421,2.8,3.5,.800,4.2,5.7,9.9,2.1,1.4,0.7,1.4,9.9,14.2,,108,118,songada01
163,Jerry Stackhouse,SG,30,DAL,13,0,403,8.8,22.8,.386,2.1,5.2,.400,6.7,17.6,.382,7.4,8.5,.864,2.6,4.3,6.9,3.9,1.0,0.4,2.7,2.8,27.0,,111,118,stackje01
164,Peja Stojaković,SF,27,SAC,5,5,203,10.2,21.7,.470,2.9,7.8,.367,7.3,13.9,.528,5.5,5.8,.955,1.6,5.2,6.8,1.8,1.0,0.3,0.5,3.9,28.8,,130,120,stojape01
165,Amar'e Stoudemire,C,22,PHO,15,15,601,13.0,24.1,.539,0.0,0.3,.000,13.0,23.9,.544,12.1,15.5,.781,5.1,8.5,13.6,1.5,0.8,2.5,4.0,5.0,38.1,,122,112,stoudam01
166,Bob Sura,PG,31,HOU,7,7,182,6.0,13.9,.435,2.1,3.9,.538,3.9,10.0,.394,2.4,3.6,.667,1.8,6.3,8.2,4.2,2.1,0.0,3.3,4.5,16.6,,103,115,surabo01
167,Stromile Swift,PF,25,MEM,3,0,48,13.1,21.8,.600,0.0,0.0,,13.1,21.8,.600,4.4,7.6,.571,7.6,7.6,15.3,1.1,1.1,0.0,2.2,3.3,30.5,,123,125,swiftst01
168,Jason Terry,PG,27,DAL,13,13,501,8.4,16.6,.506,2.8,5.7,.491,5.6,10.9,.514,4.0,4.5,.884,0.9,4.7,5.6,6.2,1.8,0.7,3.1,2.9,23.6,,124,116,terryja01
169,Billy Thomas,SF,29,NJN,2,0,2,0.0,26.3,.000,0.0,0.0,,0.0,26.3,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,121,thomabi01
170,Etan Thomas,C,26,WAS,8,0,126,7.6,11.6,.655,0.0,0.0,,7.6,11.6,.655,4.0,8.8,.455,4.8,9.6,14.4,0.8,0.0,2.8,3.6,9.2,19.2,,108,108,thomaet01
171,Kenny Thomas,PF,27,SAC,5,5,153,8.0,15.6,.511,0.0,0.0,,8.0,15.6,.511,4.9,6.9,.700,5.9,9.4,15.3,4.2,1.4,0.7,2.8,7.6,20.8,,117,115,thomake01
172,Jamaal Tinsley,PG,26,IND,9,9,247,7.3,20.3,.360,0.5,4.1,.111,6.8,16.2,.423,2.7,4.8,.571,1.4,5.5,6.8,11.6,3.2,0.7,6.2,7.1,17.8,,82,100,tinslja01
173,Beno Udrih,PG,22,SAS,21,0,241,6.4,17.8,.359,2.3,8.4,.270,4.1,9.4,.439,2.7,3.2,.857,0.9,3.0,3.9,5.0,2.1,0.2,4.6,4.6,17.8,,90,107,udrihbe01
174,Keith Van Horn,PF,29,DAL,3,0,33,11.1,23.7,.467,0.0,6.3,.000,11.1,17.4,.636,12.6,14.2,.889,4.7,4.7,9.5,1.6,1.6,0.0,1.6,9.5,34.8,,129,117,vanhoke01
175,Dwyane Wade*,SG,23,MIA,14,14,571,12.7,26.2,.484,0.1,0.9,.100,12.6,25.3,.498,10.3,13.0,.799,2.1,5.3,7.5,8.7,2.1,1.5,5.8,4.0,35.8,,109,102,wadedw01
176,Antoine Walker,PF,28,BOS,6,6,224,10.7,25.9,.413,1.7,4.7,.368,9.0,21.2,.424,1.7,2.7,.636,4.0,7.0,11.0,3.5,1.7,1.5,4.5,4.7,24.9,,91,102,walkean02
177,Ben Wallace*,C,30,DET,25,25,979,5.9,12.2,.481,0.0,0.2,.000,5.9,12.0,.490,2.7,5.9,.461,5.5,10.7,16.2,1.4,2.5,3.4,1.7,3.7,14.4,,106,93,wallabe01
178,Rasheed Wallace,PF,30,DET,25,25,826,9.3,21.1,.439,2.0,5.9,.337,7.3,15.3,.478,2.7,3.7,.741,2.7,9.1,11.8,2.2,1.8,3.0,2.6,6.5,23.2,,102,96,wallara01
179,Earl Watson,PG,25,MEM,4,0,74,5.7,17.0,.333,0.7,6.4,.111,5.0,10.6,.467,1.4,1.4,1.000,2.1,5.0,7.1,10.6,2.1,0.7,1.4,7.8,13.4,,103,123,watsoea01
180,Clarence Weatherspoon,PF,34,HOU,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,,,123,weathcl01
181,Chris Webber*,PF,31,PHI,5,5,186,11.4,27.9,.411,1.5,4.1,.357,10.0,23.8,.420,3.5,4.7,.750,3.5,5.0,8.5,4.1,1.8,0.3,3.2,5.9,27.9,,96,112,webbech01
182,Bonzi Wells,SG,28,MEM,2,0,25,8.4,18.8,.444,0.0,0.0,,8.4,18.8,.444,12.6,12.6,1.000,0.0,8.4,8.4,6.3,4.2,2.1,2.1,2.1,29.3,,127,115,wellsbo01
183,David Wesley,SG,34,HOU,7,7,280,3.7,10.6,.352,2.0,4.1,.476,1.8,6.5,.273,1.8,2.6,.692,0.8,3.3,4.1,4.5,1.8,0.2,1.8,3.9,11.2,,103,118,wesleda01
184,Delonte West,SG,21,BOS,7,3,115,5.3,10.2,.524,2.4,5.3,.455,2.9,4.9,.600,1.0,1.9,.500,1.0,3.4,4.4,1.9,3.4,0.5,1.0,8.3,14.1,,125,102,westde01
185,Damien Wilkins,SF,25,SEA,7,0,136,6.4,14.3,.444,1.2,4.4,.273,5.2,9.9,.520,1.6,3.6,.444,3.6,3.6,7.2,1.2,4.0,0.4,3.2,6.8,15.5,,96,110,wilkida02
186,Jason Williams,PG,29,MEM,4,4,114,12.9,24.3,.528,4.6,9.6,.476,8.3,14.7,.563,0.9,0.9,1.000,0.5,3.7,4.1,9.6,2.8,0.0,3.7,3.2,31.2,,121,124,willija02
187,Corliss Williamson,PF,31,SAC,5,0,40,8.0,21.2,.375,0.0,1.3,.000,8.0,19.9,.400,18.6,23.9,.778,5.3,2.7,8.0,4.0,1.3,2.7,5.3,14.6,34.5,,111,119,willico02
188,Lorenzen Wright,C,29,MEM,4,4,85,9.9,17.2,.571,0.0,0.0,,9.9,17.2,.571,0.6,1.2,.500,3.7,8.6,12.3,5.5,0.6,0.6,1.2,6.2,20.3,,125,124,wrighlo02


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="https://www.basketball-reference.com/playoffs/NBA_2005_per_poss.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#per_poss_stats">View Original Table</a><br>Generated 8/11/2025.
