--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
121,Eric Maynor,PG,23,OKC,17,0,220,7.0,18.5,.377,2.2,6.0,.360,4.8,12.5,.385,3.6,4.6,.789,1.2,4.1,5.3,8.9,2.2,0.0,3.8,3.8,19.7,,103,110,maynoer01
122,O.J. Mayo,SG,23,MEM,13,2,362,7.7,19.7,.388,2.9,7.2,.408,4.7,12.5,.376,3.4,4.3,.793,1.5,4.6,6.0,4.6,1.6,0.6,2.5,6.2,21.7,,104,109,mayooj01
123,Antonio McDyess,PF,36,SAS,6,6,145,5.5,13.1,.417,0.0,0.0,,5.5,13.1,.417,1.5,2.6,.571,3.6,7.3,10.9,2.9,0.7,1.8,2.6,7.7,12.4,,91,106,mcdyean01
124,Josh McRoberts,PF,23,IND,5,0,79,5.4,16.2,.333,0.0,0.7,.000,5.4,15.5,.348,6.1,7.4,.818,5.4,6.8,12.2,4.1,2.7,0.7,3.4,11.5,16.9,,96,106,mcrobjo01
125,Jodie Meeks,SG,23,PHI,5,5,125,5.8,13.8,.419,3.6,8.0,.444,2.2,5.8,.385,2.2,2.7,.833,0.9,3.6,4.5,1.8,1.3,0.0,0.9,2.7,17.4,,116,113,meeksjo01
126,Andre Miller,PG,34,POR,6,6,194,9.8,20.0,.493,1.2,3.0,.400,8.6,17.0,.509,5.7,7.2,.792,1.5,4.2,5.7,9.8,0.6,0.0,3.9,5.1,26.5,,114,117,millean02
127,Mike Miller,SG,30,MIA,18,0,215,4.7,13.7,.340,2.8,9.6,.297,1.8,4.1,.438,0.0,0.0,,2.3,10.3,12.7,3.4,1.8,0.3,2.1,6.7,12.2,,95,102,millemi01
128,Patty Mills,PG,22,POR,2,0,5,0.0,23.1,.000,0.0,11.6,.000,0.0,11.6,.000,0.0,0.0,,0.0,11.6,11.6,0.0,0.0,0.0,11.6,0.0,0.0,,0,114,millspa02
129,Nazr Mohammed,C,33,OKC,14,0,148,5.0,12.1,.412,0.0,0.0,,5.0,12.1,.412,1.4,3.6,.400,3.2,8.2,11.4,0.0,1.4,2.1,2.1,9.6,11.4,,86,106,mohamna01
130,Troy Murphy,PF,30,BOS,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,218,114,murphtr01
131,Gary Neal,SG,26,SAS,6,0,111,8.1,21.9,.370,2.4,9.1,.263,5.7,12.9,.444,3.3,3.3,1.000,1.0,7.6,8.6,2.4,0.5,0.5,1.0,5.2,21.9,,100,108,nealga01
132,Jameer Nelson,PG,28,ORL,6,6,216,8.0,21.0,.378,1.5,6.7,.231,6.4,14.4,.446,2.8,3.6,.786,1.8,4.6,6.4,7.7,3.1,0.0,2.1,3.6,20.3,,104,100,nelsoja01
133,Joakim Noah,C,25,CHI,16,16,529,5.3,13.0,.411,0.0,0.0,,5.3,13.0,.411,3.9,5.3,.725,7.1,9.9,17.0,4.2,1.7,3.4,2.0,6.6,14.5,,113,97,noahjo01
134,Andrés Nocioni,SF,31,PHI,1,0,10,0.0,16.8,.000,0.0,11.2,.000,0.0,5.6,.000,0.0,0.0,,0.0,11.2,11.2,0.0,0.0,0.0,5.6,5.6,0.0,,0,110,nocioan01
135,Steve Novak,SF,27,SAS,1,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,8.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,,,110,novakst01
136,Dirk Nowitzki*,PF,32,DAL,21,21,826,12.9,26.6,.485,1.5,3.4,.460,11.3,23.2,.488,11.7,12.5,.941,0.8,10.7,11.5,3.6,0.8,0.9,4.4,3.1,39.1,,115,105,nowitdi01
137,Jermaine O'Neal,C,32,BOS,9,9,197,5.7,11.8,.488,0.0,0.0,,5.7,11.8,.488,2.7,3.0,.909,4.1,6.3,10.4,2.2,0.5,4.4,2.2,9.3,14.2,,110,103,onealje01
138,Shaquille O'Neal*,C,38,BOS,2,0,12,4.5,9.0,.500,0.0,0.0,,4.5,9.0,.500,0.0,9.0,.000,0.0,0.0,0.0,4.5,4.5,0.0,0.0,18.0,9.0,,83,103,onealsh01
139,Lamar Odom,PF,31,LAL,10,1,286,8.7,19.0,.459,0.8,3.9,.200,8.0,15.1,.526,5.2,7.4,.711,2.5,10.1,12.6,4.1,0.4,0.8,2.9,4.9,23.5,,108,111,odomla01
140,Emeka Okafor,C,28,NOH,6,6,188,6.0,9.3,.645,0.0,0.0,,6.0,9.3,.645,1.2,3.3,.364,5.1,4.8,9.9,0.0,1.8,1.8,3.6,8.4,13.2,,100,113,okafoem01
141,Zaza Pachulia,C,26,ATL,11,0,195,3.2,6.6,.478,0.0,0.0,,3.2,6.6,.478,4.9,6.3,.773,4.9,10.6,15.5,3.7,0.6,0.3,2.6,10.6,11.2,,117,105,pachuza01
142,Tony Parker*,PG,28,SAS,6,6,221,10.3,22.3,.462,0.2,1.9,.125,10.1,20.3,.494,7.4,9.8,.756,0.2,3.6,3.8,7.4,1.9,0.5,4.8,2.4,28.2,,101,108,parketo01
143,Chris Paul,PG,25,NOH,6,6,250,9.5,17.3,.545,2.0,4.3,.474,7.4,13.1,.569,8.8,11.0,.796,0.7,8.3,9.0,15.5,2.5,0.0,5.0,2.5,29.7,,126,111,paulch01
144,Kendrick Perkins,C,26,OKC,17,17,479,3.2,7.1,.453,0.0,0.0,,3.2,7.1,.453,2.1,3.6,.576,4.1,7.3,11.4,1.4,0.4,1.4,3.0,6.3,8.5,,94,110,perkike01
145,Paul Pierce*,SF,33,BOS,9,9,343,10.7,23.2,.459,3.3,7.4,.447,7.4,15.9,.465,4.7,5.3,.882,0.8,6.3,7.1,3.9,1.9,0.6,3.8,4.7,29.4,,107,104,piercpa01
146,Quincy Pondexter,SF,22,NOH,3,0,9,6.3,37.5,.167,0.0,18.8,.000,6.3,18.8,.333,0.0,0.0,,0.0,6.3,6.3,6.3,0.0,0.0,0.0,6.3,12.5,,46,117,pondequ01
147,Leon Powe,C,27,MEM,4,0,14,7.6,30.5,.250,0.0,0.0,,7.6,30.5,.250,11.4,15.2,.750,7.6,7.6,15.2,0.0,0.0,0.0,0.0,0.0,26.7,,93,111,powele01
148,Josh Powell,PF,28,ATL,9,0,48,5.8,10.5,.556,0.0,0.0,,5.8,10.5,.556,0.0,0.0,,3.5,7.0,10.5,1.2,0.0,0.0,2.3,9.3,11.6,,101,110,poweljo01
149,A.J. Price,PG,24,IND,5,0,80,8.7,23.3,.371,4.7,10.7,.438,4.0,12.7,.316,6.0,6.7,.900,1.3,3.3,4.7,4.0,2.0,0.0,4.7,3.3,28.0,,102,112,priceaj01
150,Zach Randolph,PF,29,MEM,13,13,515,10.4,23.2,.446,0.2,0.8,.250,10.2,22.4,.454,9.0,11.0,.821,4.5,10.2,14.6,3.2,1.5,1.0,2.8,4.7,29.9,,112,105,randoza01
151,Theo Ratliff,C,37,LAL,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,55.5,55.5,0.0,0.0,0.0,0.0,0.0,0.0,,,90,ratlith01
152,JJ Redick,SG,26,ORL,6,0,120,6.9,19.4,.357,0.5,6.9,.067,6.5,12.5,.519,4.2,5.5,.750,0.0,5.1,5.1,2.8,0.5,0.5,3.2,3.7,18.5,,85,104,redicjj01
153,Jason Richardson,SG,30,ORL,5,5,153,6.2,18.5,.333,2.9,9.1,.320,3.3,9.4,.346,2.9,2.9,1.000,1.8,5.4,7.2,2.2,1.1,0.7,1.1,5.8,18.1,,104,103,richaja01
154,Quentin Richardson,SF,30,ORL,6,1,98,4.5,8.5,.533,2.8,5.7,.500,1.7,2.8,.600,1.1,1.1,1.000,1.7,6.8,8.5,1.1,0.6,0.6,1.1,5.1,13.0,,137,103,richaqu01
155,Nate Robinson,PG,26,OKC,3,0,12,8.8,30.8,.286,8.8,26.4,.333,0.0,4.4,.000,8.8,8.8,1.000,0.0,0.0,0.0,4.4,0.0,0.0,0.0,4.4,35.2,,123,117,robinna01
156,Rajon Rondo,PG,24,BOS,9,9,345,8.0,16.7,.477,0.0,0.5,.000,8.0,16.2,.490,3.7,5.9,.632,1.7,5.9,7.7,13.4,1.6,0.0,5.2,2.5,19.7,,105,106,rondora01
157,Derrick Rose,PG,22,CHI,16,16,649,12.7,32.0,.396,2.1,8.6,.248,10.6,23.4,.451,9.4,11.4,.828,1.7,4.2,5.9,10.5,1.9,0.9,5.0,2.8,36.9,,107,103,rosede01
158,Brandon Roy,SG,26,POR,6,0,138,9.2,18.4,.500,1.7,5.9,.286,7.5,12.6,.600,3.4,5.5,.615,0.8,4.6,5.5,7.1,0.4,0.0,1.7,5.5,23.5,,118,117,roybr01
159,Brandon Rush,SG,25,IND,5,0,55,5.8,12.6,.462,2.9,3.9,.750,2.9,8.7,.333,1.0,1.9,.500,0.0,6.8,6.8,2.9,1.0,1.0,1.0,4.8,15.5,,118,110,rushbr01
160,Thabo Sefolosha,SG,26,OKC,17,17,344,4.8,10.3,.463,0.6,4.0,.154,4.1,6.3,.659,2.0,2.0,1.000,1.8,6.3,8.1,1.8,2.5,0.8,2.3,3.7,12.1,,105,107,sefolth01
161,Ish Smith,PG,22,MEM,5,0,10,10.7,16.0,.667,0.0,0.0,,10.7,16.0,.667,0.0,0.0,,0.0,10.7,10.7,10.7,5.3,0.0,5.3,5.3,21.3,,111,97,smithis01
162,J.R. Smith,SF,25,DEN,5,0,76,10.7,30.2,.356,6.0,14.1,.429,4.7,16.1,.292,5.4,7.4,.727,0.7,6.0,6.7,3.4,1.3,0.0,5.4,5.4,32.9,,87,110,smithjr01
163,Jason Smith,C,24,NOH,6,0,58,6.8,14.5,.467,0.0,0.0,,6.8,14.5,.467,0.0,0.0,,1.0,5.8,6.8,1.0,1.9,0.0,0.0,10.7,13.6,,99,113,smithja02
164,Joe Smith,PF,35,LAL,5,0,11,0.0,10.1,.000,0.0,0.0,,0.0,10.1,.000,0.0,0.0,,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,,37,118,smithjo02
165,Josh Smith,PF,25,ATL,12,12,438,8.8,21.8,.404,0.4,3.1,.125,8.4,18.7,.449,5.1,8.5,.597,2.3,10.7,13.0,4.5,1.7,3.2,3.3,5.0,23.1,,92,100,smithjo03
166,Marreese Speights,C,23,PHI,2,0,21,5.3,31.9,.167,0.0,0.0,,5.3,31.9,.167,0.0,0.0,,2.7,13.3,16.0,2.7,0.0,2.7,0.0,10.6,10.6,,47,106,speigma01
167,Tiago Splitter,C,26,SAS,3,0,50,10.6,16.9,.625,0.0,0.0,,10.6,16.9,.625,0.0,3.2,.000,7.4,7.4,14.8,1.1,3.2,1.1,2.1,4.2,21.2,,113,102,splitti01
168,DeShawn Stevenson,SG,29,DAL,21,18,332,4.8,13.9,.349,4.5,11.4,.397,0.3,2.5,.133,1.5,2.0,.750,0.2,3.0,3.2,2.0,1.8,0.3,1.7,6.7,15.7,,103,109,stevede01
169,Peja Stojaković,SF,33,DAL,19,0,350,7.8,19.0,.408,4.6,12.2,.377,3.2,6.8,.465,1.1,1.4,.778,0.5,4.6,5.1,1.1,1.9,0.3,1.4,3.3,21.2,,105,108,stojape01
170,Amar'e Stoudemire,C,28,NYK,4,4,134,8.2,21.5,.382,0.0,0.0,,8.2,21.5,.382,6.3,9.4,.667,4.3,7.8,12.1,2.7,0.4,1.2,4.7,3.9,22.7,,89,110,stoudam01
171,Pape Sy,SF,22,ATL,4,0,11,10.2,15.2,.667,0.0,0.0,,10.2,15.2,.667,10.2,20.3,.500,5.1,0.0,5.1,15.2,5.1,0.0,5.1,5.1,30.5,,123,104,sypa01
172,Jeff Teague,PG,22,ATL,8,6,238,8.7,16.9,.514,0.2,1.6,.143,8.4,15.3,.554,4.5,5.4,.826,0.0,4.0,4.0,6.6,1.4,0.7,1.9,2.3,22.1,,116,109,teaguje01
173,Jason Terry,SG,33,DAL,21,0,684,10.4,21.7,.478,3.4,7.7,.442,7.0,14.0,.497,5.7,6.7,.843,0.5,2.8,3.2,5.4,2.1,0.2,2.6,3.6,29.8,,119,109,terryja01
174,Etan Thomas,C,32,ATL,1,0,7,0.0,16.0,.000,0.0,0.0,,0.0,16.0,.000,0.0,0.0,,8.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,,35,115,thomaet01
175,Kurt Thomas,PF,38,CHI,7,0,74,7.5,13.4,.556,0.0,1.5,.000,7.5,11.9,.625,0.0,0.0,,6.7,7.5,14.2,2.2,0.7,2.2,2.2,9.0,14.9,,114,102,thomaku01
176,Ronny Turiaf,C,28,NYK,4,4,75,5.6,8.4,.667,0.0,0.0,,5.6,8.4,.667,4.9,7.0,.700,2.8,4.9,7.7,2.8,0.7,4.2,2.1,2.8,16.1,,130,108,turiaro01
177,Hedo Türkoğlu,SF,31,ORL,6,6,209,5.3,18.0,.294,1.9,8.0,.233,3.4,10.1,.342,2.1,3.7,.571,0.3,4.8,5.0,5.8,2.1,0.3,1.9,4.8,14.6,,87,101,turkohe01
178,Evan Turner,SG,22,PHI,5,0,97,9.8,21.9,.447,2.3,2.9,.800,7.5,19.0,.394,1.2,1.2,1.000,2.3,10.9,13.2,2.3,1.7,0.6,0.0,5.2,23.0,,112,106,turneev01
179,Greivis Vásquez,PG,24,MEM,13,0,142,7.9,15.4,.512,1.5,4.1,.364,6.4,11.3,.567,3.8,4.9,.769,1.1,6.0,7.1,9.4,1.9,0.8,3.4,4.1,21.0,,117,107,vasqugr01
180,Dwyane Wade*,SG,29,MIA,21,21,828,12.2,25.1,.485,0.9,3.5,.269,11.2,21.6,.520,9.3,12.0,.777,2.9,7.2,10.1,6.2,2.3,1.9,4.3,3.6,34.6,,113,102,wadedw01
181,Von Wafer,SG,25,BOS,3,0,5,0.0,21.6,.000,0.0,10.8,.000,0.0,10.8,.000,0.0,0.0,,0.0,10.8,10.8,0.0,0.0,0.0,0.0,0.0,0.0,,0,105,wafervo01
182,Henry Walker,SG,23,NYK,4,0,89,5.3,17.6,.300,1.8,6.5,.273,3.5,11.2,.316,1.2,1.8,.667,2.9,4.7,7.6,2.4,2.9,0.0,4.1,5.3,13.5,,75,107,walkebi01
183,Gerald Wallace,PF,28,POR,6,6,226,7.7,17.2,.448,0.8,4.4,.176,6.9,12.8,.540,7.2,8.2,.875,2.3,11.8,14.1,4.4,2.0,0.8,3.8,4.9,23.3,,108,108,wallage01
184,Luke Walton,SF,30,LAL,1,0,4,0.0,27.8,.000,0.0,27.8,.000,0.0,0.0,,0.0,0.0,,0.0,13.9,13.9,0.0,0.0,0.0,27.8,0.0,0.0,,0,111,waltolu01
185,C.J. Watson,PG,26,CHI,16,0,136,7.7,22.7,.339,1.2,6.1,.200,6.5,16.7,.390,4.1,4.5,.909,0.8,4.9,5.7,12.6,3.2,0.0,6.9,6.1,20.7,,87,101,watsocj01
186,Delonte West,PG,27,BOS,9,0,170,7.0,14.9,.468,2.2,6.0,.368,4.8,8.9,.536,2.5,3.2,.800,1.3,4.1,5.4,3.8,1.6,0.0,3.8,5.1,18.7,,101,107,westde01
187,Russell Westbrook,PG,22,OKC,17,17,638,11.2,28.4,.394,1.2,4.0,.292,10.0,24.4,.410,10.0,11.8,.852,3.0,4.6,7.5,8.9,2.0,0.5,6.5,4.6,33.5,,103,109,westbru01
188,Damien Wilkins,SF,31,ATL,8,0,39,10.0,18.6,.538,0.0,2.9,.000,10.0,15.8,.636,0.0,0.0,,4.3,7.2,11.5,1.4,2.9,2.9,2.9,2.9,20.0,,100,101,wilkida02
189,Lou Williams,SG,24,PHI,5,0,130,7.3,22.3,.327,2.6,8.6,.300,4.7,13.7,.344,6.0,8.2,.737,0.0,3.4,3.4,6.4,2.1,0.0,1.7,2.6,23.2,,97,112,willilo02
190,Marvin Williams,SF,24,ATL,12,3,216,5.7,14.5,.393,0.8,2.8,.273,4.9,11.6,.422,2.6,3.4,.769,2.6,4.4,7.0,1.6,2.3,1.8,3.1,4.7,14.7,,88,105,willima02
191,Shawne Williams,PF,24,NYK,4,0,101,5.2,12.4,.417,3.1,7.3,.429,2.1,5.2,.400,3.1,4.1,.750,2.1,5.2,7.3,2.6,2.1,2.1,2.1,4.1,16.6,,115,107,willish03
192,Metta World Peace,SF,31,LAL,9,9,287,6.8,15.3,.443,1.7,5.4,.321,5.0,9.9,.510,3.1,4.1,.762,3.3,4.6,7.9,3.9,1.9,1.4,1.7,4.4,18.4,,116,109,artesro01
193,Sam Young,SF,25,MEM,13,11,256,9.0,20.0,.448,0.6,2.5,.250,8.3,17.5,.476,1.9,3.1,.600,1.5,4.8,6.3,0.4,1.3,0.6,1.7,3.8,20.4,,96,109,youngsa01
194,Thaddeus Young,PF,22,PHI,5,0,127,11.0,26.4,.417,0.0,0.4,.000,11.0,25.9,.424,3.1,5.3,.583,7.5,5.3,12.7,1.8,1.8,0.4,3.1,5.7,25.1,,92,111,youngth01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="https://www.basketball-reference.com/playoffs/NBA_2011_per_poss.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#per_poss_stats">View Original Table</a><br>Generated 8/11/2025.
