--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
120,DeAndre Jordan,C,23,LAC,11,11,249,4.6,8.7,.525,0.0,0.0,,4.6,8.7,.525,1.7,5.2,.333,3.9,8.7,12.6,0.9,1.5,3.9,1.5,4.3,10.8,,102,104,jordade01
121,Jerome Jordan,C,25,NYK,1,0,4,13.8,27.6,.500,0.0,0.0,,13.8,27.6,.500,0.0,0.0,,27.6,0.0,27.6,0.0,0.0,0.0,0.0,0.0,27.6,,132,119,jordaje01
122,Jason Kidd*,PG,38,DAL,4,4,144,5.1,15.1,.341,3.3,9.6,.346,1.8,5.5,.333,3.3,3.7,.900,1.1,7.7,8.8,8.8,4.4,0.4,4.0,2.6,16.9,,101,105,kiddja01
123,Kyle Korver,SG,30,CHI,6,0,94,5.2,12.8,.409,2.3,7.5,.308,2.9,5.2,.556,0.6,1.2,.500,0.6,5.2,5.8,5.2,1.7,1.7,2.9,5.8,13.3,,93,98,korveky01
124,Kosta Koufos,C,22,DEN,3,2,26,2.0,6.1,.333,0.0,0.0,,2.0,6.1,.333,0.0,0.0,,8.2,14.3,22.5,0.0,0.0,2.0,6.1,10.2,4.1,,62,103,koufoko01
125,Ty Lawson,PG,24,DEN,7,7,242,12.3,23.9,.514,2.0,6.1,.321,10.3,17.8,.580,2.6,4.2,.632,0.9,3.1,4.0,9.2,1.5,0.2,1.8,2.6,29.2,,124,111,lawsoty01
126,Kawhi Leonard,SF,20,SAS,14,14,379,6.2,12.3,.500,2.5,5.5,.450,3.7,6.9,.540,1.8,2.2,.813,2.5,8.9,11.4,1.1,2.3,0.8,1.8,3.2,16.6,,116,101,leonaka01
127,John Lucas III,PG,29,CHI,5,0,94,10.4,23.2,.450,2.9,7.5,.385,7.5,15.7,.481,1.2,1.2,1.000,1.2,2.9,4.1,5.2,0.0,0.0,3.5,4.1,24.9,,99,105,lucasjo02
128,Ian Mahinmi,C,25,DAL,4,0,70,6.8,10.6,.643,0.0,0.0,,6.8,10.6,.643,8.3,9.8,.846,6.8,6.8,13.6,0.0,2.3,2.3,0.8,9.8,21.9,,156,107,mahinia01
129,Shawn Marion,SF,33,DAL,4,4,140,6.4,15.1,.425,1.5,5.3,.286,4.9,9.8,.500,3.4,3.8,.900,3.4,8.7,12.1,1.5,0.4,1.9,3.8,5.3,17.8,,98,111,mariosh01
130,Kenyon Martin,PF,34,LAC,11,0,193,6.2,11.7,.524,0.0,0.0,,6.2,11.7,.524,1.4,2.2,.625,3.1,6.7,9.8,0.8,1.1,5.3,1.1,10.1,13.7,,111,104,martike01
131,O.J. Mayo,SG,24,MEM,7,0,163,5.7,20.8,.274,2.4,8.1,.292,3.4,12.8,.263,7.1,9.1,.778,0.7,7.7,8.4,5.0,3.0,0.3,6.0,6.0,20.8,,82,99,mayooj01
132,JaVale McGee,C,24,DEN,7,0,181,6.8,15.6,.434,0.0,0.0,,6.8,15.6,.434,4.1,7.6,.538,6.8,12.9,19.7,1.5,1.5,6.5,1.2,6.2,17.6,,110,98,mcgeeja01
133,Tracy McGrady*,SF,32,ATL,6,0,90,6.1,15.8,.385,0.0,2.4,.000,6.1,13.3,.455,3.0,3.6,.833,3.6,6.7,10.3,3.6,0.0,1.2,6.1,2.4,15.2,,77,100,mcgratr01
134,Josh McRoberts,PF,24,LAL,6,0,16,3.4,13.5,.250,0.0,3.4,.000,3.4,10.1,.333,0.0,0.0,,0.0,13.5,13.5,3.4,0.0,3.4,6.7,3.4,6.7,,43,107,mcrobjo01
135,Jodie Meeks,SG,24,PHI,13,1,102,4.8,13.8,.346,1.6,6.9,.231,3.2,6.9,.462,7.4,7.4,1.000,1.1,1.1,2.1,2.1,1.6,0.5,2.1,5.9,18.6,,108,103,meeksjo01
136,Andre Miller,SG,35,DEN,7,0,200,8.2,19.4,.425,1.1,1.9,.571,7.2,17.5,.409,3.5,4.0,.867,3.7,6.6,10.4,11.2,2.4,0.3,4.5,5.0,21.0,,106,106,millean02
137,Mike Miller,SG,31,MIA,23,0,368,5.9,14.7,.404,4.6,11.1,.413,1.3,3.6,.375,1.3,1.6,.818,1.3,7.3,8.6,2.5,1.3,0.3,1.8,6.1,17.8,,114,103,millemi01
138,Patty Mills,PG,23,SAS,8,0,31,10.0,18.4,.545,5.0,8.4,.600,5.0,10.0,.500,0.0,0.0,,1.7,3.3,5.0,8.4,1.7,0.0,5.0,3.3,25.1,,116,107,millspa02
139,Paul Millsap,PF,26,UTA,4,4,139,7.5,20.3,.370,0.0,1.1,.000,7.5,19.2,.392,3.0,6.0,.500,6.4,10.1,16.5,0.8,0.4,3.8,3.4,4.1,18.0,,84,109,millspa01
140,Nazr Mohammed,C,34,OKC,8,0,83,5.1,10.2,.500,0.0,0.0,,5.1,10.2,.500,1.3,2.6,.500,4.5,5.7,10.2,0.6,0.0,1.9,1.3,12.1,11.5,,110,112,mohamna01
141,E'Twaun Moore,PG,22,BOS,9,0,21,5.2,20.8,.250,0.0,5.2,.000,5.2,15.6,.333,2.6,5.2,.500,0.0,7.8,7.8,7.8,0.0,2.6,2.6,5.2,13.0,,66,101,mooreet01
142,Darius Morris,PG,21,LAL,4,0,8,20.2,20.2,1.000,6.7,6.7,1.000,13.5,13.5,1.000,20.2,26.9,.750,0.0,0.0,0.0,20.2,0.0,0.0,6.7,6.7,67.3,,179,120,morrida01
143,Timofey Mozgov,C,25,DEN,7,5,99,6.4,13.4,.480,0.0,0.0,,6.4,13.4,.480,2.1,4.3,.500,5.4,7.0,12.3,1.6,1.1,3.2,2.7,8.6,15.0,,101,106,mozgoti01
144,Troy Murphy,PF,31,LAL,4,0,15,3.6,3.6,1.000,3.6,3.6,1.000,0.0,0.0,,0.0,0.0,,0.0,10.8,10.8,0.0,0.0,0.0,7.2,0.0,10.8,,61,112,murphtr01
145,Gary Neal,SG,27,SAS,14,0,217,9.3,19.6,.476,3.8,8.6,.444,5.5,11.0,.500,2.6,3.1,.846,0.2,4.1,4.3,4.5,0.5,0.0,2.6,5.0,25.1,,112,109,nealga01
146,Jameer Nelson,PG,29,ORL,5,5,182,8.8,22.5,.392,2.4,7.6,.320,6.4,14.9,.429,3.7,4.9,.750,0.3,5.5,5.8,10.0,1.2,0.3,3.0,4.0,23.7,,102,109,nelsoja01
147,Joakim Noah,C,26,CHI,3,3,99,10.5,14.3,.731,0.0,0.0,,10.5,14.3,.731,3.9,6.1,.636,5.0,10.5,15.4,5.0,1.1,2.2,0.6,2.8,24.8,,151,96,noahjo01
148,Steve Novak,PF,28,NYK,5,1,95,2.3,5.2,.444,2.3,4.1,.571,0.0,1.2,.000,0.0,0.0,,1.7,7.0,8.7,0.0,0.0,0.6,1.7,4.1,7.0,,107,114,novakst01
149,Dirk Nowitzki*,PF,33,DAL,4,4,154,11.7,26.5,.442,0.3,2.1,.167,11.3,24.4,.465,13.1,14.4,.905,1.0,7.6,8.6,2.4,1.0,0.0,3.4,3.1,36.8,,111,113,nowitdi01
150,Daniel Orton,PF,21,ORL,4,0,9,0.0,0.0,,0.0,0.0,,0.0,0.0,,24.6,24.6,1.000,0.0,12.3,12.3,0.0,0.0,0.0,0.0,18.5,24.6,,250,106,ortonda01
151,Jannero Pargo,PG,32,ATL,5,0,46,7.1,24.9,.286,4.7,14.2,.333,2.4,10.7,.222,0.0,0.0,,1.2,4.7,5.9,7.1,2.4,0.0,3.6,5.9,19.0,,80,97,pargoja01
152,Tony Parker*,PG,29,SAS,14,14,506,10.5,23.1,.453,0.7,2.2,.333,9.7,20.9,.466,7.3,9.0,.807,0.8,4.3,5.1,9.7,1.3,0.0,4.5,2.4,28.9,,107,107,parketo01
153,Chris Paul,PG,26,LAC,11,11,423,8.9,20.9,.427,1.7,5.0,.333,7.3,16.0,.456,5.2,6.0,.872,0.8,6.4,7.1,11.1,3.8,0.1,5.5,3.8,24.8,,102,104,paulch01
154,Sasha Pavlović,SF,28,BOS,10,0,40,4.1,12.3,.333,1.4,6.8,.200,2.7,5.5,.500,0.0,0.0,,2.7,4.1,6.8,1.4,1.4,1.4,5.5,5.5,9.6,,63,102,pavloal01
155,Kendrick Perkins,C,27,OKC,20,20,517,3.8,9.1,.416,0.0,0.0,,3.8,9.1,.416,2.1,2.6,.800,3.6,9.1,12.7,1.3,0.7,2.6,3.0,6.0,9.6,,92,107,perkike01
156,Paul Pierce*,SF,34,BOS,20,20,778,8.4,21.9,.386,1.9,6.1,.310,6.5,15.7,.415,7.7,8.6,.894,1.0,7.5,8.5,4.4,2.1,1.3,3.9,4.8,26.5,,98,98,piercpa01
157,Mickaël Piétrus,SG,29,BOS,20,1,393,3.3,10.2,.329,1.7,7.5,.222,1.7,2.6,.632,1.3,2.2,.563,1.7,4.0,5.7,0.3,1.9,0.7,1.3,7.0,9.6,,86,102,pietrmi01
158,Dexter Pittman,C,23,MIA,3,1,8,0.0,13.6,.000,0.0,0.0,,0.0,13.6,.000,0.0,0.0,,0.0,0.0,0.0,6.8,0.0,6.8,0.0,13.6,0.0,,31,103,pittmde01
159,Quincy Pondexter,SF,23,MEM,7,0,114,5.8,8.6,.667,1.0,1.9,.500,4.8,6.7,.714,3.4,4.3,.778,1.4,6.2,7.7,1.0,1.9,0.0,2.4,6.2,15.9,,126,103,pondequ01
160,A.J. Price,PG,25,IND,4,0,7,7.8,15.6,.500,0.0,0.0,,7.8,15.6,.500,0.0,0.0,,7.8,7.8,15.6,7.8,0.0,0.0,0.0,0.0,15.6,,135,106,priceaj01
161,Vladimir Radmanović,SF,31,ATL,2,0,15,0.0,14.6,.000,0.0,10.9,.000,0.0,3.6,.000,0.0,0.0,,0.0,3.6,3.6,3.6,0.0,0.0,0.0,10.9,0.0,,14,102,radmavl01
162,Zach Randolph,PF,30,MEM,7,7,248,8.2,19.4,.420,0.0,0.9,.000,8.2,18.5,.440,4.9,7.7,.629,6.0,9.3,15.2,1.3,1.5,0.9,2.4,5.5,21.2,,102,101,randoza01
163,JJ Redick,SG,27,ORL,5,0,123,8.6,19.8,.432,1.8,8.6,.211,6.8,11.3,.600,5.4,6.3,.857,0.0,2.3,2.3,7.2,0.5,0.0,2.7,1.8,24.3,,109,113,redicjj01
164,Jason Richardson,SG,31,ORL,5,5,148,7.9,19.8,.396,3.7,10.1,.370,4.1,9.7,.423,1.9,4.5,.417,1.5,5.6,7.1,1.9,2.2,0.7,2.2,2.6,21.3,,94,106,richaja01
165,Quentin Richardson,SF,31,ORL,5,0,74,3.7,11.2,.333,1.5,5.2,.286,2.2,6.0,.375,0.0,0.0,,0.0,16.5,16.5,1.5,0.7,0.0,4.5,4.5,9.0,,60,102,richaqu01
166,Rajon Rondo,PG,25,BOS,19,19,810,9.5,20.3,.468,0.5,2.0,.267,9.0,18.3,.491,2.6,3.8,.696,2.4,6.3,8.6,15.3,3.0,0.1,4.9,2.7,22.2,,105,99,rondora01
167,Derrick Rose,PG,23,CHI,1,1,37,13.3,33.9,.391,4.4,8.8,.500,8.8,25.0,.353,2.9,2.9,1.000,4.4,8.8,13.3,13.3,1.5,1.5,7.4,1.5,33.9,,96,97,rosede01
168,Thabo Sefolosha,SG,27,OKC,20,20,446,4.9,12.1,.402,1.9,5.8,.327,3.0,6.3,.472,1.0,1.1,.889,1.3,5.0,6.3,3.1,3.6,1.1,1.3,5.2,12.6,,106,106,sefolth01
169,Josh Selby,PG,20,MEM,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,selbyjo01
170,Ramon Sessions,PG,25,LAL,12,12,380,6.1,16.1,.377,0.6,3.5,.160,5.5,12.6,.438,3.7,5.0,.743,0.4,4.7,5.1,6.1,0.6,0.1,3.1,3.8,16.4,,94,115,sessira01
171,Iman Shumpert,PG,21,NYK,1,1,19,0.0,5.8,.000,0.0,2.9,.000,0.0,2.9,.000,0.0,0.0,,0.0,2.9,2.9,0.0,2.9,0.0,2.9,5.8,0.0,,0,111,shumpim01
172,Xavier Silas,SG,24,PHI,2,0,4,13.6,13.6,1.000,0.0,0.0,,13.6,13.6,1.000,0.0,0.0,,13.6,13.6,27.1,0.0,0.0,0.0,0.0,0.0,27.1,,203,100,silasxa01
173,Bobby Simmons,SF,31,LAC,4,1,32,8.4,15.2,.556,1.7,6.7,.250,6.7,8.4,.800,0.0,0.0,,0.0,1.7,1.7,0.0,0.0,0.0,1.7,11.8,18.6,,106,115,simmobo01
174,Ish Smith,PG,23,ORL,1,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,11.1,11.1,0.0,0.0,11.1,0.0,0.0,0.0,,,98,smithis01
175,J.R. Smith,SG,26,NYK,5,0,175,7.6,24.0,.316,1.6,8.8,.179,6.0,15.1,.396,2.5,2.5,1.000,0.6,3.5,4.1,3.5,1.9,0.3,3.5,6.0,19.2,,82,112,smithjr01
176,Josh Smith,PF,26,ATL,5,5,196,9.5,24.5,.386,0.0,1.1,.000,9.5,23.4,.405,4.5,5.8,.762,2.8,16.2,18.9,6.7,0.8,1.4,4.2,3.9,23.4,,89,93,smithjo03
177,Marreese Speights,PF,24,MEM,7,0,100,11.0,22.5,.488,0.0,0.0,,11.0,22.5,.488,3.3,5.5,.600,7.1,9.3,16.4,1.1,1.6,1.6,2.7,7.1,25.2,,107,100,speigma01
178,Tiago Splitter,C,27,SAS,13,0,168,9.3,14.5,.638,0.0,0.0,,9.3,14.5,.638,4.9,13.3,.372,2.5,8.7,11.1,3.1,1.5,1.2,2.8,7.4,23.5,,107,102,splitti01
179,Lance Stephenson,SG,21,IND,4,0,12,9.1,40.9,.222,4.5,9.1,.500,4.5,31.8,.143,4.5,9.1,.500,0.0,0.0,0.0,4.5,0.0,0.0,9.1,9.1,27.3,,60,110,stephla01
180,Greg Stiemsma,C,26,BOS,19,0,143,4.6,6.9,.667,0.0,0.0,,4.6,6.9,.667,1.5,2.3,.667,3.4,12.2,15.7,1.9,1.5,4.2,1.5,9.9,10.7,,126,93,stiemgr01
181,Julyan Stone,SG,23,DEN,2,0,5,10.6,21.3,.500,0.0,0.0,,10.6,21.3,.500,0.0,0.0,,10.6,0.0,10.6,21.3,0.0,0.0,0.0,0.0,21.3,,146,118,stoneju01
182,Amar'e Stoudemire,PF,29,NYK,4,4,139,7.9,14.3,.556,0.0,0.0,,7.9,14.3,.556,8.3,11.1,.750,3.2,7.1,10.3,1.2,2.0,0.4,4.8,6.4,24.2,,110,110,stoudam01
183,Jeff Teague,PG,23,ATL,6,6,225,7.3,17.7,.411,1.7,4.1,.412,5.6,13.6,.411,4.1,4.6,.895,1.0,4.4,5.3,6.1,1.2,1.2,2.4,4.4,20.4,,105,98,teaguje01
184,Jason Terry,SG,34,DAL,4,1,139,7.6,16.8,.455,3.8,7.6,.500,3.8,9.1,.417,1.9,3.0,.625,0.4,3.0,3.4,5.7,0.4,0.0,3.0,4.2,21.0,,109,116,terryja01
185,Jamaal Tinsley,PG,33,UTA,4,0,65,4.0,16.1,.250,0.8,3.2,.250,3.2,12.9,.250,3.2,3.2,1.000,0.0,1.6,1.6,9.6,1.6,0.0,4.8,5.6,12.1,,75,115,tinslja01
186,Ronny Turiaf,C,29,MIA,12,7,121,4.5,8.1,.556,0.0,0.0,,4.5,8.1,.556,1.4,5.0,.273,5.0,9.0,14.0,0.5,0.5,3.6,2.7,10.4,10.4,,96,100,turiaro01
187,Hedo Türkoğlu,SF,32,ORL,5,5,162,5.1,14.0,.366,1.7,4.1,.417,3.4,9.9,.345,2.4,3.8,.636,1.4,3.4,4.8,4.1,1.7,1.4,3.1,6.2,14.4,,89,108,turkohe01
188,Evan Turner,SF,23,PHI,13,12,449,6.8,18.6,.364,0.0,0.7,.000,6.8,17.9,.378,4.0,5.8,.688,1.7,10.2,11.8,3.9,1.5,0.7,3.6,4.4,17.5,,82,98,turneev01
189,Nikola Vučević,C,21,PHI,1,0,3,0.0,18.1,.000,0.0,0.0,,0.0,18.1,.000,18.1,36.2,.500,0.0,18.1,18.1,0.0,0.0,0.0,0.0,0.0,18.1,,62,97,vucevni01
190,Dwyane Wade*,SG,30,MIA,23,23,907,11.8,25.6,.462,0.6,2.0,.294,11.2,23.6,.477,7.3,10.0,.729,1.9,5.3,7.2,6.0,2.3,1.8,4.1,3.9,31.6,,106,101,wadedw01
191,Von Wafer,SG,26,ORL,1,0,6,27.7,46.2,.600,0.0,0.0,,27.7,46.2,.600,0.0,0.0,,0.0,9.2,9.2,0.0,0.0,0.0,9.2,9.2,55.4,,88,109,wafervo01
192,C.J. Watson,PG,27,CHI,6,5,164,4.7,19.3,.241,1.3,5.3,.250,3.3,14.0,.238,4.0,5.3,.750,0.3,4.0,4.3,11.0,1.7,0.0,2.3,5.3,14.6,,85,101,watsocj01
193,David West,PF,31,IND,11,11,416,8.7,19.4,.446,0.0,0.0,,8.7,19.4,.446,4.7,5.8,.818,2.8,9.6,12.3,2.9,1.0,0.8,2.2,4.3,22.0,,107,101,westda01
194,Delonte West,PG,28,DAL,4,3,88,6.6,15.6,.423,1.8,3.6,.500,4.8,12.0,.400,3.0,3.0,1.000,1.2,3.0,4.2,4.8,1.8,0.0,1.8,3.0,18.1,,112,113,westde01
195,Russell Westbrook,PG,23,OKC,20,20,767,12.2,28.1,.435,1.2,4.5,.277,11.0,23.6,.465,6.1,7.7,.802,1.5,6.0,7.5,8.1,2.1,0.6,3.1,3.4,31.9,,108,109,westbru01
196,Lou Williams,PG,25,PHI,13,0,358,7.6,21.5,.352,1.2,7.3,.167,6.4,14.2,.447,6.2,7.9,.788,0.5,3.6,4.1,5.9,2.0,0.0,2.4,2.6,22.6,,95,101,willilo02
197,Marvin Williams,SF,25,ATL,6,3,145,6.0,16.9,.356,3.0,6.0,.500,3.0,10.9,.276,2.6,3.4,.778,1.9,10.5,12.4,1.9,1.1,0.8,1.1,3.4,17.7,,101,96,willima02
198,Mo Williams,SG,29,LAC,11,0,229,9.7,22.2,.436,2.8,7.8,.364,6.8,14.4,.475,2.8,3.1,.923,0.2,1.9,2.1,3.5,1.4,1.2,2.8,3.8,25.0,,101,111,willima01
199,Sean Williams,C,25,BOS,2,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,9.1,9.1,0.0,0.0,0.0,9.1,9.1,0.0,,0,103,willise01
200,Metta World Peace,SF,32,LAL,6,6,236,5.0,13.7,.367,3.2,8.2,.389,1.8,5.5,.333,2.7,3.6,.750,0.7,4.1,4.8,3.2,3.0,0.9,1.1,4.1,16.0,,113,110,artesro01
201,Brandan Wright,C,24,DAL,4,0,27,3.9,9.8,.400,0.0,0.0,,3.9,9.8,.400,2.0,3.9,.500,3.9,5.9,9.8,0.0,2.0,2.0,5.9,7.8,9.8,,67,109,wrighbr03
202,Nick Young,SG,26,LAC,11,0,200,7.8,18.1,.433,4.6,8.9,.515,3.2,9.2,.353,4.3,4.9,.889,0.3,3.0,3.2,0.8,0.8,1.1,1.9,5.4,24.6,,114,112,youngni01
203,Sam Young,SF,26,PHI,2,0,4,0.0,27.1,.000,0.0,13.6,.000,0.0,13.6,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,108,youngsa01
204,Thaddeus Young,PF,23,PHI,13,0,277,7.6,17.8,.429,0.0,0.0,,7.6,17.8,.429,4.3,6.1,.710,4.9,8.4,13.3,2.9,1.4,1.4,2.9,4.9,19.6,,98,98,youngth01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="https://www.basketball-reference.com/playoffs/NBA_2012_per_poss.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#per_poss_stats">View Original Table</a><br>Generated 8/11/2025.
