--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
120,Alonzo Mourning*,C,35,MIA,21,0,226,6.1,8.7,.703,0.0,0.0,,6.1,8.7,.703,6.6,9.9,.667,4.0,10.4,14.4,0.7,1.2,5.6,4.0,11.5,18.8,,117,95,mournal01
121,Lamond Murray,SF,32,NJN,11,0,197,5.8,14.9,.389,3.3,9.4,.353,2.5,5.5,.450,2.5,3.0,.818,2.5,8.0,10.5,0.6,0.8,0.0,0.8,6.9,17.4,,111,109,murrala01
122,Ronald Murray,SG,26,CLE,13,5,399,5.2,15.7,.330,0.7,3.4,.208,4.5,12.3,.364,3.6,4.5,.813,1.5,4.3,5.9,2.9,1.3,0.3,1.3,3.8,14.7,,97,110,murraro01
123,Boštjan Nachbar,SF,25,NJN,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,115,nachbbo01
124,Eduardo Nájera,PF,29,DEN,4,3,89,1.8,8.2,.214,0.0,0.0,,1.8,8.2,.214,1.2,2.3,.500,2.3,6.4,8.8,1.2,1.8,0.0,2.3,7.6,4.7,,57,104,najered01
125,Steve Nash*,PG,31,PHO,20,20,798,9.5,19.0,.502,2.1,5.7,.368,7.4,13.3,.559,5.4,5.9,.912,0.6,4.2,4.8,13.3,0.5,0.3,4.4,2.5,26.5,,120,116,nashst01
126,Rasho Nesterović,C,29,SAS,9,1,114,5.2,9.1,.579,0.5,0.5,1.000,4.8,8.6,.556,1.0,1.0,1.000,3.3,11.0,14.3,0.5,1.0,2.4,1.0,8.1,11.9,,128,108,nestera01
127,Ira Newble,SG,31,CLE,5,0,11,15.3,15.3,1.000,5.1,5.1,1.000,10.2,10.2,1.000,0.0,0.0,,5.1,5.1,10.2,0.0,5.1,0.0,5.1,5.1,35.6,,146,102,newblir01
128,Andrés Nocioni,PF,26,CHI,6,6,230,10.4,18.6,.560,2.2,4.6,.476,8.2,13.9,.587,6.6,7.7,.857,1.1,10.6,11.7,2.0,1.1,0.4,3.1,4.6,29.6,,122,105,nocioan01
129,Dirk Nowitzki*,PF,27,DAL,23,23,983,10.8,23.0,.468,1.3,3.7,.343,9.5,19.3,.491,11.3,12.6,.895,2.6,12.1,14.7,3.7,1.4,0.8,2.7,3.5,34.0,,124,103,nowitdi01
130,Jermaine O'Neal,PF,27,IND,6,6,216,11.3,21.6,.524,0.0,0.5,.000,11.3,21.1,.537,9.8,13.6,.717,2.3,9.2,11.6,2.6,0.8,3.6,6.7,7.2,32.4,,100,105,onealje01
131,Shaquille O'Neal*,C,33,MIA,23,23,759,12.5,20.4,.612,0.0,0.0,,12.5,20.4,.612,4.8,12.8,.374,5.3,10.5,15.8,2.7,0.8,2.4,6.0,5.9,29.7,,100,100,onealsh01
132,Fabricio Oberto,C,30,SAS,7,0,34,4.8,14.4,.333,0.0,0.0,,4.8,14.4,.333,1.6,6.4,.250,4.8,4.8,9.6,1.6,1.6,4.8,3.2,11.2,11.2,,75,109,obertfa01
133,Lamar Odom,PF,26,LAL,7,7,314,8.2,16.5,.495,1.0,5.0,.200,7.2,11.5,.623,5.0,7.5,.667,2.5,10.3,12.8,5.7,0.5,1.3,3.8,3.8,22.3,,110,113,odomla01
134,Scott Padgett,PF,29,NJN,3,0,9,6.0,12.1,.500,0.0,6.0,.000,6.0,6.0,1.000,6.0,12.1,.500,12.1,6.0,18.1,0.0,6.0,0.0,0.0,18.1,18.1,,131,98,padgesc01
135,Jannero Pargo,PG,26,CHI,5,0,19,13.4,32.1,.417,8.0,13.4,.600,5.4,18.7,.286,10.7,13.4,.800,2.7,13.4,16.1,8.0,0.0,0.0,8.0,0.0,45.5,,108,107,pargoja01
136,Smush Parker,PG,24,LAL,7,7,258,4.9,14.6,.333,0.8,5.3,.154,4.1,9.3,.435,2.0,2.0,1.000,1.8,2.4,4.3,2.2,3.0,0.2,2.4,4.9,12.6,,86,112,parkesm01
137,Tony Parker*,PG,23,SAS,13,13,475,11.9,25.9,.460,0.2,1.0,.222,11.7,24.8,.470,7.3,9.0,.810,0.9,4.5,5.4,5.7,1.5,0.1,4.6,3.5,31.4,,102,114,parketo01
138,Ruben Patterson,SG,30,DEN,4,1,58,8.1,15.3,.529,0.0,0.0,,8.1,15.3,.529,1.8,4.5,.400,4.5,0.9,5.4,2.7,0.9,0.0,2.7,5.4,18.0,,100,109,patteru01
139,Sasha Pavlović,SG,22,CLE,3,0,4,0.0,28.0,.000,0.0,14.0,.000,0.0,14.0,.000,0.0,0.0,,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,107,pavloal01
140,Gary Payton*,PG,37,MIA,23,0,560,4.7,11.0,.422,1.6,5.5,.293,3.0,5.5,.552,1.7,2.4,.720,0.6,3.2,3.8,3.4,2.2,0.3,1.7,5.2,12.6,,105,104,paytoga01
141,Eric Piatkowski,SG,35,CHI,6,0,28,5.5,10.9,.500,3.6,9.1,.400,1.8,1.8,1.000,3.6,3.6,1.000,1.8,7.3,9.1,1.8,0.0,1.8,0.0,1.8,18.2,,155,109,piatker01
142,Zoran Planinić,PG,23,NJN,3,0,6,0.0,9.0,.000,0.0,0.0,,0.0,9.0,.000,0.0,18.1,.000,0.0,9.0,9.0,18.1,9.0,0.0,9.0,9.0,0.0,,33,91,planizo01
143,Scot Pollard,C,30,IND,4,0,15,0.0,3.7,.000,0.0,0.0,,0.0,3.7,.000,0.0,0.0,,3.7,14.8,18.5,0.0,3.7,0.0,3.7,18.5,0.0,,32,98,pollasc01
144,James Posey,SF,29,MIA,22,1,607,4.3,10.0,.430,3.1,7.3,.422,1.2,2.7,.452,2.4,3.2,.730,1.3,9.6,11.0,1.8,1.5,0.2,1.0,6.1,14.0,,124,101,poseyja01
145,Vitaly Potapenko,C,30,SAC,4,0,9,12.1,24.3,.500,0.0,0.0,,12.1,24.3,.500,0.0,0.0,,6.1,0.0,6.1,0.0,6.1,0.0,0.0,12.1,24.3,,116,113,potapvi01
146,Josh Powell,PF,23,DAL,6,0,25,0.0,8.6,.000,0.0,0.0,,0.0,8.6,.000,0.0,0.0,,4.3,0.0,4.3,2.2,0.0,0.0,2.2,10.8,0.0,,38,113,poweljo01
147,Ronnie Price,PG,22,SAC,4,0,9,0.0,18.2,.000,0.0,0.0,,0.0,18.2,.000,0.0,0.0,,0.0,0.0,0.0,6.1,0.0,0.0,0.0,6.1,0.0,,21,127,pricero01
148,Tayshaun Prince,SF,25,DET,18,18,745,8.0,17.5,.459,1.6,3.5,.457,6.4,14.0,.459,4.8,5.8,.829,3.3,4.5,7.7,4.1,0.9,1.1,2.4,1.7,22.5,,116,107,princta01
149,Vladimir Radmanović,PF,25,LAC,12,2,246,6.5,13.8,.470,4.0,8.6,.463,2.5,5.2,.480,3.4,4.8,.696,1.9,8.2,10.1,2.7,1.5,1.3,1.7,7.3,20.3,,127,106,radmavl01
150,Željko Rebrača,C,33,LAC,3,0,22,2.3,7.0,.333,0.0,0.0,,2.3,7.0,.333,0.0,0.0,,2.3,7.0,9.4,0.0,0.0,2.3,4.7,14.1,4.7,,52,109,rebraze01
151,Michael Redd,SG,26,MIL,5,5,185,12.9,24.6,.524,2.1,4.4,.467,10.8,20.2,.536,12.0,13.5,.891,4.7,3.2,7.9,2.3,1.2,0.0,2.9,3.2,39.9,,130,125,reddmi01
152,Clifford Robinson,PF,39,NJN,8,0,198,3.6,10.7,.333,1.6,5.2,.316,1.9,5.5,.350,1.1,1.4,.800,0.5,6.6,7.1,1.4,2.5,0.8,2.7,7.7,9.9,,77,105,robincl02
153,Quinton Ross,SF,24,LAC,12,10,294,6.8,12.8,.534,0.0,0.0,,6.8,12.8,.534,2.5,2.8,.875,1.4,4.2,5.6,1.6,1.2,1.4,1.6,6.3,16.1,,114,109,rossqu01
154,Michael Ruffin,C,29,WAS,6,0,70,0.8,1.5,.500,0.0,0.0,,0.8,1.5,.500,0.0,1.5,.000,4.6,7.6,12.2,3.1,0.8,1.5,1.5,7.6,1.5,,107,109,ruffimi01
155,Luke Schenscher,C,23,CHI,3,0,17,6.0,6.0,1.000,0.0,0.0,,6.0,6.0,1.000,9.0,12.0,.750,9.0,12.0,20.9,0.0,0.0,0.0,3.0,6.0,20.9,,157,107,schenlu01
156,Wayne Simien,PF,22,MIA,2,0,7,0.0,22.8,.000,0.0,0.0,,0.0,22.8,.000,0.0,0.0,,7.6,0.0,7.6,0.0,0.0,0.0,7.6,7.6,0.0,,20,111,simiewa01
157,Bobby Simmons,SF,25,MIL,5,5,159,4.8,14.3,.333,1.7,4.1,.417,3.1,10.2,.300,0.0,0.0,,1.4,4.8,6.1,3.4,3.1,0.3,2.0,3.8,11.3,,85,119,simmobo01
158,James Singleton,SF,24,LAC,7,0,12,4.3,12.9,.333,0.0,8.6,.000,4.3,4.3,1.000,0.0,0.0,,0.0,12.9,12.9,8.6,0.0,0.0,0.0,12.9,8.6,,101,108,singlja01
159,Joe Smith,PF,30,MIL,5,0,106,8.2,16.9,.485,0.0,0.0,,8.2,16.9,.485,3.1,4.6,.667,3.1,10.7,13.8,1.5,1.0,1.0,0.5,8.2,19.4,,114,118,smithjo02
160,Eric Snow,PG,32,CLE,13,13,408,4.4,10.4,.421,0.0,0.1,.000,4.4,10.3,.427,3.0,4.0,.759,1.4,4.5,5.9,4.9,1.5,0.4,2.9,4.9,11.8,,98,110,snower01
161,Jerry Stackhouse,SG,31,DAL,22,1,711,8.4,21.0,.402,1.7,4.9,.338,6.8,16.0,.422,4.4,5.6,.784,1.5,3.2,4.7,4.3,0.9,0.5,2.8,3.3,22.9,,103,109,stackje01
162,Peja Stojaković,SF,28,IND,2,2,51,8.7,19.6,.444,0.0,3.3,.000,8.7,16.3,.533,6.5,7.6,.857,0.0,9.8,9.8,4.4,1.1,1.1,1.1,4.4,23.9,,111,106,stojape01
163,Mike Sweetney,C,23,CHI,6,6,120,5.9,14.4,.412,0.0,0.0,,5.9,14.4,.412,6.4,8.1,.789,6.8,7.2,14.0,3.0,1.3,2.5,3.0,10.2,18.2,,109,104,sweetmi01
164,Donell Taylor,SG,23,WAS,1,0,3,0.0,17.8,.000,0.0,17.8,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,17.8,17.8,0.0,0.0,0.0,0.0,,52,81,taylodo01
165,Jason Terry,PG,28,DAL,22,22,844,10.4,23.6,.442,2.0,6.5,.307,8.4,17.1,.493,3.8,4.5,.831,0.8,3.3,4.1,5.3,1.7,0.1,2.8,3.5,26.6,,108,108,terryja01
166,Billy Thomas,SG,30,WAS,3,0,14,0.0,26.7,.000,0.0,15.3,.000,0.0,11.4,.000,7.6,15.3,.500,0.0,3.8,3.8,0.0,0.0,0.0,0.0,11.4,7.6,,28,115,thomabi01
167,Etan Thomas,C,27,WAS,3,0,18,5.9,14.8,.400,0.0,0.0,,5.9,14.8,.400,5.9,11.9,.500,5.9,11.9,17.8,0.0,5.9,5.9,0.0,8.9,17.8,,109,91,thomaet01
168,John Thomas,C,30,NJN,8,0,56,2.9,5.8,.500,0.0,0.0,,2.9,5.8,.500,1.0,1.9,.500,3.9,5.8,9.7,1.9,2.9,1.0,4.8,14.5,6.8,,77,104,thomajo02
169,Kenny Thomas,PF,28,SAC,6,6,148,4.8,8.9,.542,0.0,0.0,,4.8,8.9,.542,3.3,4.8,.692,4.4,5.5,10.0,3.0,1.8,0.0,3.3,8.1,12.9,,109,120,thomake01
170,Kurt Thomas,C,33,PHO,1,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,8.7,17.3,.500,0.0,8.7,8.7,0.0,0.0,0.0,0.0,17.3,8.7,,123,114,thomaku01
171,Tim Thomas,PF,28,PHO,20,14,636,8.8,18.0,.491,3.9,8.8,.444,4.9,9.2,.536,3.1,4.0,.776,1.3,9.0,10.3,2.0,1.5,0.7,1.8,7.4,24.7,,117,110,thomati01
172,Jamaal Tinsley,PG,27,IND,1,0,7,7.9,23.8,.333,0.0,15.8,.000,7.9,7.9,1.000,0.0,0.0,,0.0,0.0,0.0,7.9,7.9,0.0,7.9,7.9,15.8,,62,99,tinslja01
173,Jake Tsakalidis,C,26,MEM,4,3,59,5.9,9.8,.600,0.0,0.0,,5.9,9.8,.600,1.0,2.0,.500,3.9,6.9,10.8,2.0,1.0,1.0,6.9,12.8,12.8,,81,115,tsakaja01
174,Nikoloz Tskitishvili,SF,22,PHO,4,0,8,0.0,19.5,.000,0.0,6.5,.000,0.0,13.0,.000,6.5,13.0,.500,0.0,6.5,6.5,13.0,0.0,0.0,6.5,6.5,6.5,,44,116,tskitni01
175,Ronny Turiaf,C,23,LAL,3,0,25,6.3,10.5,.600,0.0,0.0,,6.3,10.5,.600,10.5,12.6,.833,8.4,6.3,14.7,0.0,0.0,2.1,4.2,10.5,23.0,,129,115,turiaro01
176,Beno Udrih,PG,23,SAS,7,0,47,11.6,34.7,.333,1.2,6.9,.167,10.4,27.8,.375,4.6,5.8,.800,1.2,3.5,4.6,9.3,0.0,0.0,3.5,9.3,28.9,,88,118,udrihbe01
177,Nick Van Exel,PG,34,SAS,12,0,133,2.9,13.1,.219,1.2,4.1,.300,1.6,9.0,.182,3.7,3.7,1.000,0.4,4.5,4.9,7.0,1.2,0.8,2.0,5.7,10.6,,88,114,vanexni01
178,Keith Van Horn,SF,30,DAL,14,3,172,6.3,18.5,.339,2.5,8.8,.286,3.8,9.7,.387,0.9,0.9,1.000,2.5,7.5,10.0,0.6,0.0,1.3,1.9,7.5,16.0,,91,108,vanhoke01
179,Anderson Varejão,C,23,CLE,13,0,238,7.3,11.8,.620,0.0,0.0,,7.3,11.8,.620,6.1,8.7,.703,4.2,9.4,13.6,0.7,2.1,0.5,1.4,11.8,20.7,,134,104,varejan01
180,Jacque Vaughn,SG,30,NJN,11,0,159,4.1,11.3,.364,0.0,0.3,.000,4.1,10.9,.375,1.4,2.4,.571,1.0,2.7,3.8,4.1,0.7,0.0,1.4,7.9,9.6,,88,112,vaughja01
181,Sasha Vujačić,PG,21,LAL,7,0,129,4.5,10.6,.423,3.7,6.1,.600,0.8,4.5,.182,4.5,4.5,1.000,1.2,5.7,6.9,2.4,1.6,0.0,1.2,5.7,17.0,,139,115,vujacsa01
182,Dwyane Wade*,SG,24,MIA,23,23,959,12.1,24.5,.497,0.8,2.1,.378,11.4,22.4,.507,11.2,13.9,.808,1.6,5.9,7.5,7.3,2.8,1.4,5.0,3.9,36.3,,115,100,wadedw01
183,Antoine Walker,PF,29,MIA,23,23,862,7.0,17.5,.403,3.0,9.1,.324,4.1,8.3,.489,1.9,3.3,.574,1.0,7.0,8.0,3.5,1.4,0.5,2.9,4.3,18.9,,97,103,walkean02
184,Ben Wallace*,C,31,DET,18,18,642,2.9,6.2,.465,0.0,0.1,.000,2.9,6.2,.471,1.6,5.8,.273,5.3,11.4,16.6,2.7,2.1,1.9,1.3,3.6,7.4,,104,99,wallabe01
185,Rasheed Wallace,PF,31,DET,18,18,628,8.6,20.1,.430,2.9,7.1,.405,5.8,13.0,.444,2.6,4.9,.527,1.5,8.7,10.3,2.9,0.9,1.3,2.2,5.8,22.8,,103,104,wallara01
186,Luke Walton,SF,25,LAL,7,7,235,8.5,18.5,.458,0.9,2.5,.364,7.6,16.0,.472,1.1,1.1,1.000,2.2,7.8,10.0,2.7,1.6,0.2,2.5,3.6,18.9,,101,114,waltolu01
187,Hakim Warrick,PF,23,MEM,3,1,43,5.4,21.5,.250,0.0,1.3,.000,5.4,20.2,.267,16.2,18.8,.857,1.3,8.1,9.4,0.0,1.3,0.0,5.4,9.4,26.9,,85,114,warriha01
188,Bonzi Wells,SG,29,SAC,6,6,249,11.6,19.1,.609,1.1,1.8,.625,10.5,17.3,.608,6.1,9.4,.651,5.5,10.3,15.8,1.8,1.1,0.4,3.9,5.5,30.5,,122,119,wellsbo01
189,Jiří Welsch,SF,26,MIL,4,0,15,7.2,14.5,.500,0.0,0.0,,7.2,14.5,.500,10.8,14.5,.750,0.0,10.8,10.8,7.2,3.6,0.0,0.0,3.6,25.3,,140,114,welscji01
190,Jason Williams,PG,30,MIA,23,23,686,5.8,14.3,.405,2.0,7.4,.274,3.8,7.0,.544,2.9,3.5,.844,0.2,3.3,3.6,7.0,1.2,0.0,2.8,3.3,16.6,,106,106,willija02
191,Mo Williams,PG,23,MIL,5,0,75,12.3,24.6,.500,1.4,8.0,.182,10.8,16.6,.652,0.0,0.0,,0.0,2.2,2.2,7.2,0.7,0.0,4.3,8.7,26.0,,99,126,willima01
192,Corliss Williamson,SF,32,SAC,3,0,11,9.9,24.8,.400,0.0,0.0,,9.9,24.8,.400,14.9,14.9,1.000,0.0,5.0,5.0,0.0,0.0,0.0,0.0,14.9,34.7,,125,124,willico02
193,Metta World Peace,SF,26,SAC,5,5,198,8.5,22.3,.383,2.5,7.4,.333,6.1,14.9,.407,4.4,6.3,.696,2.2,4.7,6.9,4.1,2.2,1.1,1.4,4.1,24.0,,108,118,artesro01
194,Antoine Wright,SG,21,NJN,5,0,10,5.4,21.7,.250,0.0,0.0,,5.4,21.7,.250,10.9,16.3,.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,,85,115,wrighan01
195,Lorenzen Wright,C,30,MEM,4,0,86,7.4,12.1,.611,0.0,0.0,,7.4,12.1,.611,4.7,6.7,.700,7.4,6.1,13.5,2.0,0.0,2.7,3.4,6.1,19.5,,121,117,wrighlo02


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="https://www.basketball-reference.com/playoffs/NBA_2006_per_poss.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#per_poss_stats">View Original Table</a><br>Generated 8/11/2025.
