--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
120,Mehmet Okur,PF,24,DET,22,0,252,6.9,14.6,.470,0.4,1.1,.400,6.4,13.5,.475,4.0,5.8,.692,3.5,10.0,13.5,1.8,1.1,2.0,3.3,4.4,18.1,,100,91,okurme01
121,Michael Olowokandi,C,28,MIN,15,2,224,2.9,8.8,.324,0.0,0.2,.000,2.9,8.6,.333,1.7,1.9,.875,3.8,8.6,12.4,0.5,0.5,2.6,4.1,11.9,7.4,,70,101,olowomi01
122,Bo Outlaw,PF,32,MEM,4,0,61,0.0,6.4,.000,0.0,0.0,,0.0,6.4,.000,1.8,3.7,.500,0.9,2.7,3.7,5.5,1.8,1.8,2.7,8.2,1.8,,46,115,outlabo01
123,Scott Padgett,PF,27,HOU,4,0,14,7.8,19.5,.400,3.9,11.7,.333,3.9,7.8,.500,0.0,0.0,,3.9,7.8,11.7,0.0,3.9,3.9,3.9,3.9,19.5,,88,91,padgesc01
124,Tony Parker*,PG,21,SAS,10,10,386,10.3,23.9,.429,2.4,6.1,.395,7.8,17.8,.440,3.3,5.0,.657,0.7,2.3,3.0,10.0,1.9,0.1,4.4,2.1,26.2,,103,102,parketo01
125,Gary Payton*,PG,35,LAL,22,22,772,4.9,13.4,.366,1.0,4.0,.250,3.9,9.3,.415,1.5,2.0,.750,1.4,3.8,5.2,8.3,1.7,0.3,2.0,4.3,12.3,,99,103,paytoga01
126,Anthony Peeler,SG,34,SAC,11,0,236,4.1,13.7,.302,1.5,5.7,.269,2.6,8.1,.324,1.1,1.3,.833,1.5,6.1,7.6,3.3,3.0,0.4,3.0,4.1,10.9,,76,100,peelean01
127,Eric Piatkowski,SF,33,HOU,1,0,4,0.0,13.7,.000,0.0,0.0,,0.0,13.7,.000,0.0,0.0,,0.0,13.7,13.7,0.0,0.0,0.0,0.0,13.7,0.0,,0,99,piatker01
128,Paul Pierce*,SG,26,BOS,4,4,162,8.4,24.6,.342,1.6,5.5,.294,6.8,19.1,.356,8.4,10.0,.839,1.9,9.4,11.3,3.2,1.6,1.3,8.1,3.9,26.8,,80,108,piercpa01
129,Zoran Planinić,SG,21,NJN,6,0,15,0.0,7.2,.000,0.0,3.6,.000,0.0,3.6,.000,3.6,7.2,.500,0.0,3.6,3.6,7.2,0.0,0.0,7.2,7.2,3.6,,40,102,planizo01
130,Scot Pollard,C,28,IND,3,0,13,0.0,8.5,.000,0.0,0.0,,0.0,8.5,.000,8.5,17.1,.500,4.3,12.8,17.1,0.0,4.3,0.0,0.0,8.5,8.5,,75,86,pollasc01
131,James Posey,SG,27,MEM,4,4,130,6.4,15.9,.405,0.4,2.6,.167,6.0,13.3,.452,8.2,9.0,.905,3.4,6.0,9.4,1.7,3.9,0.9,2.6,5.6,21.5,,109,110,poseyja01
132,Tayshaun Prince,SF,23,DET,23,23,795,6.1,14.9,.410,0.9,3.4,.265,5.2,11.4,.454,2.9,3.9,.745,2.9,6.7,9.6,3.7,1.8,2.2,1.3,4.3,16.0,,108,92,princta01
133,Michael Redd,SG,24,MIL,5,5,192,9.5,23.1,.410,1.7,5.6,.300,7.8,17.5,.444,4.5,5.8,.762,1.7,5.3,7.0,3.6,0.0,0.0,5.3,4.5,25.0,,88,115,reddmi01
134,Rodney Rogers,PF,32,NJN,11,0,228,5.4,17.0,.319,1.2,5.2,.227,4.3,11.8,.360,3.8,4.7,.800,2.1,10.9,13.0,2.8,1.4,0.7,4.0,7.3,15.9,,81,92,rogerro01
135,Malik Rose,PF,29,SAS,7,0,58,3.8,15.2,.250,0.0,1.9,.000,3.8,13.3,.286,1.9,3.8,.500,11.4,4.7,16.1,5.7,3.8,1.9,7.6,5.7,9.5,,72,95,rosema01
136,Kareem Rush,SG,23,LAL,22,0,315,5.3,13.7,.385,3.5,8.8,.400,1.8,4.9,.357,0.4,0.5,.667,0.0,2.8,2.8,3.0,1.8,0.5,2.5,5.8,14.4,,91,103,rushka01
137,Bryon Russell,SF,33,LAL,6,0,16,0.0,10.4,.000,0.0,6.9,.000,0.0,3.5,.000,0.0,0.0,,3.5,0.0,3.5,6.9,3.5,0.0,0.0,6.9,0.0,,53,102,russebr01
138,Daniel Santiago,C,27,MIL,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.4,0.0,,,116,santida01
139,Brian Scalabrine,PF,25,NJN,9,0,73,8.1,12.6,.647,3.7,4.4,.833,4.4,8.1,.545,2.2,4.4,.500,5.2,3.7,8.9,0.7,2.2,0.0,3.0,11.1,22.2,,123,97,scalabr01
140,Brian Skinner,C,27,MIL,5,3,94,6.3,11.9,.524,0.0,0.0,,6.3,11.9,.524,2.8,6.8,.417,4.5,8.0,12.5,0.0,0.6,1.7,4.0,4.5,15.3,,87,110,skinnbr01
141,Tamar Slay,SG,23,NJN,6,0,12,4.5,22.5,.200,0.0,4.5,.000,4.5,18.0,.250,9.0,9.0,1.000,0.0,9.0,9.0,0.0,4.5,0.0,0.0,0.0,18.0,,80,88,slayta01
142,Jabari Smith,C,26,SAC,4,0,10,5.1,10.3,.500,0.0,0.0,,5.1,10.3,.500,15.4,20.6,.750,5.1,10.3,15.4,0.0,0.0,5.1,0.0,10.3,25.7,,150,99,smithja01
143,Joe Smith,PF,28,MIL,5,5,175,8.2,16.8,.491,0.0,0.3,.000,8.2,16.5,.500,3.7,4.0,.923,7.0,8.2,15.3,0.6,1.2,3.1,1.8,4.6,20.1,,113,107,smithjo02
144,Steve Smith,SG,34,NOH,5,0,46,14.4,31.1,.462,7.2,13.2,.545,7.2,18.0,.400,2.4,3.6,.667,2.4,7.2,9.6,1.2,0.0,0.0,3.6,6.0,38.3,,104,100,smithst01
145,Darius Songaila,PF,25,SAC,7,0,85,6.0,9.7,.625,0.0,0.0,,6.0,9.7,.625,3.6,3.6,1.000,3.6,4.2,7.9,1.2,0.0,0.6,3.0,8.5,15.7,,117,108,songada01
146,Latrell Sprewell,SF,33,MIN,18,18,771,9.0,21.4,.421,2.6,6.7,.385,6.5,14.8,.437,4.2,5.3,.779,0.8,4.7,5.5,5.0,2.0,0.8,3.3,2.4,24.8,,102,103,sprewla01
147,Michael Stewart,C,28,BOS,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3,0.0,,,115,stewami01
148,Peja Stojaković,SF,26,SAC,12,12,517,7.6,19.7,.384,2.3,7.3,.315,5.3,12.4,.424,3.5,3.9,.897,1.5,6.9,8.3,1.8,2.2,0.3,1.4,2.6,20.9,,101,101,stojape01
149,Erick Strickland,PG,30,MIL,3,0,41,6.5,15.6,.417,0.0,6.5,.000,6.5,9.1,.714,5.2,5.2,1.000,0.0,6.5,6.5,11.7,2.6,0.0,3.9,3.9,18.2,,104,109,stricer01
150,Mike Sweetney,PF,21,NYK,4,0,57,5.4,10.0,.545,0.0,0.0,,5.4,10.0,.545,3.6,5.4,.667,3.6,5.4,9.1,0.0,0.0,0.9,0.0,6.3,14.5,,130,108,sweetmi01
151,Stromile Swift,PF,24,MEM,4,0,74,6.8,19.6,.346,0.0,0.0,,6.8,19.6,.346,4.5,6.0,.750,4.5,9.8,14.3,2.3,2.3,4.5,2.3,4.5,18.1,,90,107,swiftst01
152,Wally Szczerbiak,SF,26,MIN,12,0,298,8.4,20.1,.420,1.8,5.2,.345,6.6,14.9,.446,6.8,7.4,.927,1.6,5.4,7.0,3.6,1.1,0.4,4.3,5.6,25.5,,101,105,szczewa02
153,Maurice Taylor,PF,27,HOU,5,0,115,8.6,18.1,.474,0.0,0.0,,8.6,18.1,.474,6.2,8.1,.765,2.4,5.2,7.6,2.4,0.0,0.5,3.3,9.5,23.3,,102,104,tayloma01
154,Kurt Thomas,PF,31,NYK,4,4,139,7.8,18.2,.429,0.0,0.0,,7.8,18.2,.429,3.3,4.5,.750,3.3,13.8,17.1,2.2,2.6,1.1,3.7,6.3,19.0,,89,98,thomaku01
155,Tim Thomas,SF,26,NYK,1,1,22,9.4,23.5,.400,0.0,2.3,.000,9.4,21.1,.444,9.4,11.7,.800,2.3,9.4,11.7,7.0,0.0,0.0,4.7,11.7,28.2,,98,107,thomati01
156,Jamaal Tinsley,PG,25,IND,16,16,422,6.4,16.2,.398,2.1,7.1,.296,4.3,9.1,.478,2.0,2.1,.938,0.8,5.3,6.1,10.5,3.7,0.4,4.1,7.4,17.0,,99,93,tinslja01
157,Robert Traylor,C,26,NOH,4,0,40,5.5,12.4,.444,0.0,0.0,,5.5,12.4,.444,2.8,4.1,.667,1.4,12.4,13.8,1.4,4.1,1.4,2.8,11.0,13.8,,89,85,traylro01
158,Gary Trent,C,29,MIN,13,0,71,6.0,18.8,.320,0.0,1.5,.000,6.0,17.3,.348,3.8,6.0,.625,4.5,4.5,9.0,1.5,0.0,0.0,2.3,8.3,15.8,,83,108,trentga01
159,Jake Tsakalidis,C,24,MEM,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,37.2,37.2,1.000,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,37.2,,50,123,tsakaja01
160,Hedo Türkoğlu,SF,24,SAS,10,10,271,5.3,16.4,.321,2.8,8.5,.333,2.4,7.9,.308,2.2,3.7,.611,1.0,8.1,9.1,3.0,1.8,0.2,3.2,4.1,15.6,,86,99,turkohe01
161,Keith Van Horn,SF,28,MIL,5,2,137,6.2,18.7,.333,1.6,4.3,.364,4.7,14.4,.324,1.6,2.3,.667,1.9,7.0,9.0,2.7,2.7,1.2,3.9,5.8,15.6,,76,107,vanhoke01
162,Dwyane Wade*,PG,22,MIA,13,13,510,9.4,20.6,.455,0.3,0.9,.375,9.0,19.7,.459,6.4,8.2,.787,1.7,3.9,5.7,8.0,1.9,0.4,5.9,4.9,25.5,,98,100,wadedw01
163,Antoine Walker,PF,27,DAL,5,5,140,7.8,21.7,.361,0.4,3.6,.100,7.5,18.2,.412,1.4,2.5,.571,8.2,9.6,17.8,4.3,2.1,1.1,3.2,4.6,17.4,,92,100,walkean02
164,Samaki Walker,PF,27,MIA,4,0,11,0.0,10.1,.000,0.0,0.0,,0.0,10.1,.000,0.0,0.0,,0.0,5.1,5.1,0.0,0.0,0.0,0.0,10.1,0.0,,0,103,walkesa01
165,Ben Wallace*,C,29,DET,23,23,924,5.6,12.4,.454,0.0,0.2,.000,5.6,12.2,.460,3.0,7.1,.427,5.7,14.1,19.8,2.7,2.7,3.4,2.2,3.5,14.2,,99,84,wallabe01
166,Gerald Wallace,SF,21,SAC,3,0,20,7.7,15.4,.500,0.0,0.0,,7.7,15.4,.500,2.6,5.1,.500,0.0,5.1,5.1,2.6,2.6,2.6,7.7,10.3,18.0,,70,100,wallage01
167,Rasheed Wallace,PF,29,DET,23,23,803,8.2,19.9,.413,1.2,4.9,.243,7.0,15.0,.468,3.2,4.2,.767,3.3,9.2,12.4,2.6,0.9,3.1,3.0,5.4,20.8,,97,91,wallara01
168,Luke Walton,PF,23,LAL,17,0,134,4.1,12.0,.345,2.1,5.4,.385,2.1,6.6,.313,2.9,4.1,.700,2.1,7.0,9.1,10.8,2.9,0.8,5.8,9.9,13.2,,90,97,waltolu01
169,Charlie Ward,PG,33,SAS,5,0,13,16.9,25.4,.667,12.7,12.7,1.000,4.2,12.7,.333,0.0,0.0,,0.0,0.0,0.0,4.2,8.5,0.0,8.5,8.5,46.6,,115,89,wardch01
170,Earl Watson,PG,24,MEM,4,0,62,7.2,13.5,.533,0.0,2.7,.000,7.2,10.8,.667,2.7,2.7,1.000,3.6,4.5,8.1,6.3,4.5,0.0,5.4,7.2,17.1,,100,110,watsoea01
171,Clarence Weatherspoon,PF,33,HOU,2,0,22,5.0,12.4,.400,0.0,0.0,,5.0,12.4,.400,7.5,14.9,.500,5.0,5.0,10.0,0.0,0.0,0.0,0.0,7.5,17.4,,108,105,weathcl01
172,Chris Webber*,PF,30,SAC,12,12,446,10.4,22.9,.452,0.1,0.5,.250,10.3,22.5,.456,4.6,7.5,.615,2.8,8.6,11.4,5.1,1.8,1.2,4.4,3.9,25.5,,94,100,webbech01
173,Bonzi Wells,SG,27,MEM,4,0,94,11.3,22.0,.514,0.0,0.6,.000,11.3,21.4,.528,5.3,8.3,.643,1.2,5.9,7.1,2.4,2.4,0.6,5.3,4.8,27.9,,94,113,wellsbo01
174,Jiří Welsch,SG,24,BOS,4,4,104,5.5,11.6,.478,0.5,2.0,.250,5.0,9.6,.526,4.5,4.5,1.000,0.0,6.0,6.0,4.5,1.0,0.0,4.0,3.5,16.1,,100,113,welscji01
175,David Wesley,SG,33,NOH,7,7,243,5.4,16.8,.324,2.5,6.8,.367,2.9,10.0,.295,3.4,4.8,.714,0.2,3.4,3.6,3.9,1.1,0.0,3.6,4.8,16.8,,85,100,wesleda01
176,David West,PF,23,NOH,7,0,111,7.4,13.9,.536,0.0,0.0,,7.4,13.9,.536,5.5,6.5,.846,4.0,10.9,14.9,4.0,1.0,2.0,3.5,5.0,20.3,,113,93,westda01
177,Rodney White,SF,23,DEN,4,0,26,8.1,30.3,.267,0.0,6.1,.000,8.1,24.2,.333,0.0,0.0,,2.0,8.1,10.1,0.0,4.0,0.0,4.0,6.1,16.2,,56,98,whitero02
178,Mike Wilks,PG,24,HOU,2,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,10.9,0.0,0.0,10.9,0.0,0.0,,38,109,wilksmi01
179,Aaron Williams,C,32,NJN,11,0,149,6.5,12.0,.545,0.0,0.0,,6.5,12.0,.545,2.2,3.6,.600,2.5,5.4,8.0,1.4,0.0,2.5,5.4,14.9,15.2,,83,97,williaa01
180,Frank Williams,PG,23,NYK,4,0,74,4.2,15.4,.273,2.8,9.1,.308,1.4,6.3,.222,2.1,3.5,.600,0.7,0.7,1.4,3.5,2.1,0.0,2.8,9.1,13.3,,79,108,willifr02
181,Jason Williams,PG,28,MEM,4,4,130,6.4,19.8,.326,2.6,9.0,.286,3.9,10.7,.360,3.0,3.0,1.000,0.4,3.4,3.9,7.7,0.9,0.0,3.0,4.3,18.5,,93,119,willija02
182,Scott Williams,C,35,DAL,3,0,11,0.0,18.1,.000,0.0,0.0,,0.0,18.1,.000,0.0,0.0,,9.1,9.1,18.1,0.0,0.0,4.5,0.0,13.6,0.0,,31,101,willisc01
183,Shammond Williams,PG,28,NOH,3,0,18,6.1,15.3,.400,0.0,3.1,.000,6.1,12.2,.500,9.2,12.2,.750,0.0,0.0,0.0,12.2,3.1,0.0,12.2,15.3,21.4,,79,98,willish01
184,Corliss Williamson,PF,30,DET,22,0,327,7.5,20.6,.364,0.0,0.2,.000,7.5,20.5,.367,6.5,8.0,.809,3.4,4.9,8.4,2.6,1.0,0.5,4.1,10.1,21.5,,90,96,willico02
185,Kevin Willis,C,41,SAS,7,0,25,6.6,17.6,.375,0.0,2.2,.000,6.6,15.4,.429,0.0,2.2,.000,0.0,13.2,13.2,0.0,2.2,0.0,0.0,11.0,13.2,,78,95,willike02
186,Loren Woods,C,25,MIA,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,108,woodslo01
187,Metta World Peace,SF,24,IND,15,15,584,9.3,24.6,.378,1.8,6.3,.288,7.5,18.3,.409,5.8,8.1,.718,2.3,7.0,9.3,4.6,2.0,1.5,3.5,4.3,26.2,,95,94,artesro01
188,Lorenzen Wright,C,28,MEM,4,4,100,5.6,12.8,.435,0.0,0.0,,5.6,12.8,.435,1.1,3.4,.333,2.8,6.7,9.5,1.1,2.2,1.1,2.8,8.4,12.3,,82,112,wrighlo02
189,Wang Zhizhi,C,26,MIA,3,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,7.9,0.0,0.0,7.9,7.9,0.0,,35,107,zhizhwa01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="https://www.basketball-reference.com/playoffs/NBA_2004_per_poss.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#per_poss_stats">View Original Table</a><br>Generated 8/11/2025.
